school_id,school_name,year,avg_total_score,avg_politics_score,avg_english_score,avg_special_one_score,avg_special_two_score,major_count,province,type,is_985,is_211,rank
416,中央财经大学,2024,336.344262295082,37.967213114754095,41.721311475409834,68.34426229508196,53.80327868852459,61,北京,财经类,0,1,48
222,电子科技大学,2023,316.0869565217391,48.869565217391305,52.82608695652174,97.21739130434783,56.04347826086956,23,四川,理工类,1,1,32
368,苏州科技大学,2024,302.2,38.833333333333336,40.2,68.76666666666667,58.583333333333336,60,江苏,综合类,0,0,260
810,中国计量科学研究院,2022,290.0,39.0,39.0,59.0,59.0,2,北京,理工类,0,0,2000
950,中国石油大学（北京）,2022,284.02564102564105,36.84615384615385,40.97435897435897,63.61538461538461,55.35897435897436,78,北京,理工类,0,1,53
1018,赣南师范大学,2022,329.43859649122805,44.666666666666664,45.54385964912281,77.33333333333333,58.78947368421053,57,江西,师范类,0,0,313
198,贵州大学,2022,280.8048780487805,36.422764227642276,36.764227642276424,57.0650406504065,53.45528455284553,123,贵州,综合类,0,1,116
438,内蒙古民族大学,2022,309.92783505154637,41.7319587628866,41.7319587628866,89.87628865979381,39.21649484536083,97,内蒙古,综合类,0,0,583
284,苏州大学,2023,321.07894736842104,40.94736842105263,42.37280701754386,85.21052631578948,39.82017543859649,228,江苏,综合类,0,1,46
162,安徽工业大学,2023,290.0149253731343,37.64179104477612,40.985074626865675,63.23880597014925,56.55223880597015,67,安徽,理工类,0,0,239
713,中国社会科学院大学,2023,335.09090909090907,46.42424242424242,47.7979797979798,76.12121212121212,66.4040404040404,99,北京,综合类,0,0,2000
926,广东海洋大学,2023,275.05882352941177,36.029411764705884,37.3235294117647,56.911764705882355,54.3235294117647,34,广东,综合类,0,0,383
941,航天科工集团三院8358所,2023,325.0,38.0,38.0,70.0,70.0,1,天津,理工类,0,0,2000
307,中国石油大学（华东）,2024,308.56666666666666,37.84444444444444,39.81111111111111,62.53333333333333,55.86666666666667,90,山东,理工类,0,1,72
133,中南民族大学,2024,322.57954545454544,43.5,45.51136363636363,75.06818181818181,60.27272727272727,88,湖北,综合类,0,0,277
283,新疆大学,2022,254.0,24.25,46.0,79.75,36.25,4,新疆,综合类,0,1,161
939,中国航天科工集团第三研究院,2022,305.0,38.0,38.0,70.0,70.0,28,北京,理工类,0,0,2000
248,河北师范大学,2022,337.5217391304348,55.98913043478261,52.90217391304348,119.80434782608695,82.26086956521739,92,河北,师范类,0,0,204
314,内蒙古农业大学,2022,273.1,34.36,35.21,53.41,51.71,100,内蒙古,农林类,0,0,261
1391,成都大学,2023,311.7586206896552,40.793103448275865,42.37931034482759,77.60344827586206,48.206896551724135,58,四川,综合类,0,0,297
410,北京科技大学,2023,295.33858267716533,37.732283464566926,39.84251968503937,62.37795275590551,55.22834645669291,127,北京,理工类,0,1,36
303,曲阜师范大学,2023,321.93617021276594,43.40425531914894,45.329787234042556,83.45744680851064,50.851063829787236,94,山东,师范类,0,0,229
1360,山东工商学院,2023,300.5925925925926,38.925925925925924,43.96296296296296,68.5925925925926,58.51851851851852,27,山东,财经类,0,0,574
537,中国科学院上海有机化学研究所,2023,293.6666666666667,40.666666666666664,40.666666666666664,79.0,79.0,6,上海,理工类,0,0,2000
304,山东第一医科大学,2024,302.5612244897959,41.69897959183673,41.95918367346939,122.87755102040816,11.785714285714286,196,山东,医药类,0,0,258
188,福建中医药大学,2024,309.25,42.0,42.0,126.0,9.692307692307692,52,福建,医药类,0,0,476
1019,江西科技师范大学,2022,328.67105263157896,44.671052631578945,46.43421052631579,86.15789473684211,51.80263157894737,76,江西,师范类,0,0,444
105,北京工商大学,2024,303.84375,40.203125,42.90625,66.171875,60.765625,64,北京,财经类,0,0,249
308,山西师范大学,2022,330.3666666666667,44.55,46.083333333333336,81.2,58.483333333333334,60,山西,师范类,0,0,322
185,福建师范大学,2022,320.74468085106383,44.170212765957444,44.52482269503546,75.8581560283688,58.808510638297875,141,福建,师范类,0,0,106
34,信阳师范大学,2022,319.37068965517244,44.58620689655172,44.94827586206897,75.99137931034483,58.974137931034484,116,河南,师范类,0,0,393
269,上海师范大学,2022,331.8695652173913,45.099378881987576,46.267080745341616,83.63354037267081,56.22981366459627,161,上海,综合类,0,0,147
1362,吉林化工学院,2023,291.0,40.55555555555556,40.55555555555556,60.888888888888886,60.888888888888886,9,吉林,理工类,0,0,619
1460,内蒙古艺术学院,2023,352.35714285714283,37.0,37.0,56.0,56.0,14,内蒙古,艺术类,0,0,2000
166,蚌埠医科大学,2023,295.672131147541,39.131147540983605,39.131147540983605,113.65573770491804,3.737704918032787,61,安徽,医药类,0,0,569
421,首都经济贸易大学,2023,326.14285714285717,42.61904761904762,47.07142857142857,73.0,64.0952380952381,42,北京,财经类,0,0,175
1534,河西学院,2024,292.1666666666667,37.0,42.666666666666664,66.83333333333333,55.5,6,甘肃,综合类,0,0,620
519,重庆邮电大学,2024,287.97727272727275,35.77272727272727,39.59090909090909,63.59090909090909,53.15909090909091,44,重庆,理工类,0,0,191
75,南京财经大学,,332.875,43.375,46.5625,71.5625,65.1875,16,江苏,财经类,0,0,215
1058,中共江苏省委党校,2024,320.4,42.5,46.8,72.8,64.2,10,江苏,政法类,0,0,2000
206,中国人民公安大学,2024,302.47058823529414,41.23529411764706,43.76470588235294,67.41176470588235,62.35294117647059,17,北京,政法类,0,0,269
1508,中国科学院苏州生物医学工程技术研究所,2024,305.0,50.0,50.0,75.0,75.0,8,江苏,其他,0,0,2000
470,浙江工商大学,2024,329.52564102564105,43.44871794871795,46.88461538461539,73.28205128205128,64.44871794871794,78,浙江,财经类,0,0,168
447,沈阳师范大学,2022,333.3223140495868,45.85950413223141,46.20661157024794,83.80165289256199,56.107438016528924,121,辽宁,师范类,0,0,335
461,山东科技大学,2024,276.6145833333333,35.552083333333336,39.677083333333336,62.020833333333336,53.770833333333336,96,山东,理工类,0,0,154
41,河海大学,2023,312.09090909090907,37.78030303030303,40.53787878787879,63.946969696969695,55.22727272727273,132,江苏,综合类,0,1,77
140,上海海洋大学,2023,278.81632653061223,37.48979591836735,38.38775510204081,58.204081632653065,56.40816326530612,49,上海,农林类,0,0,181
447,沈阳师范大学,2023,328.344262295082,44.85245901639344,45.549180327868854,83.01639344262296,53.295081967213115,122,辽宁,师范类,0,0,335
1368,太原师范学院,2023,320.9268292682927,43.170731707317074,44.170731707317074,73.09756097560975,58.65853658536585,41,山西,师范类,0,0,545
1215,井冈山大学,2023,303.2857142857143,42.0,42.0,63.285714285714285,63.285714285714285,7,江西,综合类,0,0,446
1366,宁夏师范学院,2024,321.02127659574467,44.5531914893617,44.5531914893617,69.27659574468085,64.42553191489361,47,宁夏,师范类,0,0,628
1187,北京国家会计学院,2024,276.0,23.5,49.5,87.5,35.5,4,北京,财经类,0,0,2000
272,上海外国语大学,2024,364.5357142857143,51.0,55.54761904761905,83.46428571428571,74.22619047619048,84,上海,语言类,0,1,118
403,海军军医大学,2024,311.9824561403509,41.94736842105263,41.94736842105263,118.71929824561404,2.8947368421052633,57,上海,军事类,0,1,2000
197,贵州中医药大学,2023,290.03125,35.25,36.46875,104.25,3.9375,32,贵州,医药类,0,0,589
573,青海民族大学,2022,283.06666666666666,32.53333333333333,43.13333333333333,83.26666666666667,35.86666666666667,15,青海,民族类,0,0,696
406,上海戏剧学院,2023,371.48571428571427,40.0,40.0,60.0,60.0,35,上海,艺术类,0,0,2000
683,中国科学院广州能源研究所,2023,306.3636363636364,50.0,50.0,76.36363636363636,76.36363636363636,11,广东,理工类,0,0,2000
185,福建师范大学,2024,318.0381679389313,43.656488549618324,44.969465648854964,74.76335877862596,59.63358778625954,131,福建,师范类,0,0,106
1025,浙江农林大学,2024,266.45762711864404,34.76271186440678,37.16949152542373,58.49152542372882,51.54237288135593,59,浙江,农林类,0,0,184
88,湖北工业大学,2023,296.7631578947368,36.94736842105263,41.68421052631579,70.05263157894737,50.39473684210526,38,湖北,理工类,0,0,183
32,河南中医药大学,2024,319.0357142857143,41.482142857142854,42.25,122.28571428571429,71.25,56,河南,医药类,0,0,339
52,广东财经大学,2022,326.94871794871796,42.56410256410256,48.43589743589744,75.66666666666667,63.92307692307692,39,广东,财经类,0,0,412
75,南京财经大学,2024,315.3953488372093,40.0,46.23255813953488,72.88372093023256,60.41860465116279,43,江苏,财经类,0,0,215
51,中南大学,2022,320.1777777777778,50.0,54.6,104.2,56.22222222222222,45,湖南,综合类,1,1,26
1526,中国科学院深圳先进技术研究院,2022,285.3333333333333,38.0,38.0,57.0,57.0,6,广东,其他,0,0,2000
296,济南大学,2022,304.9102564102564,41.294871794871796,43.07692307692308,69.28205128205128,58.41025641025641,78,山东,综合类,0,0,233
1029,淮北师范大学,2022,329.19117647058823,46.338235294117645,46.338235294117645,88.77941176470588,50.5735294117647,68,安徽,综合类,0,0,417
36,安徽理工大学,2024,278.7171717171717,37.06060606060606,38.7979797979798,69.64646464646465,48.35353535353536,99,安徽,理工类,0,0,246
638,核工业西南物理研究院,2024,293.3333333333333,35.666666666666664,35.666666666666664,54.0,54.0,3,四川,理工类,0,0,2000
1361,湖南工商大学,2022,337.53333333333336,41.6,48.266666666666666,75.73333333333333,62.4,15,湖南,综合类,0,0,484
340,大连医科大学,2023,303.6666666666667,42.166666666666664,42.166666666666664,118.83333333333333,16.083333333333332,12,辽宁,医药类,0,0,148
153,广州大学,2024,316.4469696969697,41.60606060606061,43.24242424242424,73.82575757575758,56.21212121212121,132,广东,综合类,0,0,121
58,中国水利水电科学研究院,2022,305.2857142857143,35.0,35.0,53.0,53.0,7,北京,理工类,0,0,2000
329,鲁迅美术学院,2022,361.0,40.0,40.0,64.16666666666667,66.25,36,辽宁,艺术类,0,0,2000
212,西南石油大学,2023,290.92857142857144,37.410714285714285,40.5,63.44642857142857,55.17857142857143,56,四川,综合类,0,0,162
294,山东农业大学,2023,277.71666666666664,36.983333333333334,38.56666666666667,58.916666666666664,55.75,60,山东,农林类,0,0,180
709,中国科学院广州地球化学研究所,2023,295.45454545454544,43.09090909090909,43.09090909090909,79.81818181818181,79.81818181818181,11,广东,理工类,0,0,2000
169,中国科学院大学,2023,291.29842931937173,41.32984293193717,41.53403141361257,66.73298429319372,65.47643979057591,191,北京,综合类,0,0,2000
1438,山西大同大学,2024,305.57142857142856,42.32142857142857,43.714285714285715,75.89285714285714,54.67857142857143,28,山西,综合类,0,0,698
1006,贵州民族大学,2024,307.1276595744681,36.97872340425532,40.212765957446805,66.95744680851064,50.723404255319146,47,贵州,民族类,0,0,470
16,中国原子能科学研究院,2024,279.38461538461536,39.15384615384615,39.15384615384615,59.23076923076923,59.23076923076923,13,北京,理工类,0,0,2000
1055,广东技术师范大学,2024,318.3611111111111,44.638888888888886,46.083333333333336,72.44444444444444,65.30555555555556,36,广东,师范类,0,0,429
1426,盐城工学院,2024,274.4166666666667,34.166666666666664,38.5,60.333333333333336,51.666666666666664,12,江苏,理工类,0,0,379
584,云南民族大学,2023,289.35526315789474,1.105263157894737,1.105263157894737,1.6578947368421053,1.6578947368421053,76,云南,综合类,0,0,496
117,国际关系学院,2022,354.45,49.1,49.1,73.65,73.65,20,北京,政法类,0,0,272
413,北京第二外国语学院,2024,346.9423076923077,49.48076923076923,51.98076923076923,79.6923076923077,74.6923076923077,52,北京,语言类,0,0,314
533,中国科学院广州化学研究所,2022,281.5,38.5,38.5,58.0,58.0,4,广东,理工类,0,0,2000
838,上海社会科学院,2022,345.4761904761905,49.23809523809524,49.23809523809524,77.22222222222223,72.84126984126983,63,上海,综合类,0,0,2000
495,新乡医学院,2022,305.27777777777777,42.0,43.0,112.45555555555555,18.822222222222223,90,河南,医药类,0,0,341
1201,南京审计大学,2023,305.7037037037037,35.44444444444444,45.888888888888886,74.22222222222223,53.333333333333336,27,江苏,财经类,0,0,265
384,哈尔滨师范大学,2023,335.60869565217394,41.869565217391305,44.08695652173913,79.30434782608695,51.130434782608695,23,黑龙江,师范类,0,0,311
490,中南林业科技大学,2023,280.59574468085106,35.38297872340426,40.38297872340426,63.91489361702128,54.02127659574468,47,湖南,农林类,0,0,294
1359,湖南理工学院,2023,314.95454545454544,41.72727272727273,44.04545454545455,69.95454545454545,60.0,22,湖南,理工类,0,0,395
606,中国科学院分子细胞科学卓越创新中心,2023,316.3333333333333,47.166666666666664,47.166666666666664,80.33333333333333,80.33333333333333,6,上海,理工类,0,0,2000
414,北京语言大学,2024,363.8939393939394,51.53030303030303,53.09090909090909,90.06060606060606,70.8030303030303,66,北京,语言类,0,0,178
942,天津商业大学,2024,310.93023255813955,41.76744186046512,44.883720930232556,69.34883720930233,63.116279069767444,43,天津,财经类,0,0,502
208,四川大学,2023,321.95,45.38333333333333,52.88333333333333,99.85,51.6,60,四川,综合类,1,1,15
402,武汉音乐学院,2024,361.42056074766356,40.13084112149533,40.13084112149533,60.205607476635514,60.205607476635514,107,湖北,艺术类,0,0,2000
1243,洛阳师范学院,2022,356.84615384615387,51.0,51.0,77.0,77.0,13,河南,师范类,0,0,451
1410,北部湾大学,2024,309.2857142857143,40.285714285714285,40.285714285714285,64.57142857142857,56.42857142857143,14,广西,综合类,0,0,548
388,齐齐哈尔大学,2022,313.9423076923077,42.84615384615385,43.80769230769231,68.78846153846153,62.07692307692308,52,黑龙江,综合类,0,0,475
407,上海对外经贸大学,2022,346.95652173913044,48.65217391304348,50.65217391304348,77.1086956521739,73.1086956521739,46,上海,财经类,0,0,228
151,西北大学,2023,317.48623853211006,42.36697247706422,44.37614678899082,78.12844036697248,55.174311926605505,109,陕西,综合类,0,1,79
580,云南中医药大学,2023,291.45652173913044,35.97826086956522,35.97826086956522,106.80434782608695,1.1521739130434783,46,云南,医药类,0,0,621
453,中国药科大学,2023,300.81632653061223,38.44897959183673,39.3469387755102,100.08163265306122,17.102040816326532,49,江苏,医药类,0,1,127
310,山西大学,2023,312.5882352941176,36.26470588235294,43.44117647058823,75.94117647058823,49.529411764705884,34,山西,综合类,0,0,125
465,山东艺术学院,2023,362.0,40.0,40.0,90.0,90.0,26,山东,艺术类,0,0,2000
337,沈阳农业大学,2024,261.2345679012346,34.48148148148148,35.60493827160494,54.45679012345679,52.20987654320987,81,辽宁,农林类,0,0,189
1404,河北中医药大学,2024,304.0,42.0,42.0,180.0,0.0,70,河北,医药类,0,0,576
403,海军军医大学,2023,311.4375,43.8125,43.8125,141.625,0.0,16,上海,军事类,0,1,2000
338,中国医科大学,2024,304.0952380952381,47.666666666666664,50.095238095238095,118.38095238095238,106.23809523809524,21,辽宁,医药类,0,0,64
180,江西农业大学,2022,282.0285714285714,38.0,38.714285714285715,62.1,54.114285714285714,70,江西,农林类,0,0,257
1418,深圳技术大学,2022,274.0,38.0,38.0,57.0,57.0,7,广东,理工类,0,0,2000
405,上海体育大学,2023,310.1818181818182,42.68181818181818,46.86363636363637,161.0,6.7727272727272725,22,上海,体育类,0,0,198
70,北京林业大学,2023,295.9220779220779,37.42857142857143,39.1948051948052,62.45454545454545,54.94805194805195,77,北京,农林类,0,1,100
1339,安徽科技学院,2024,265.125,33.5,33.5,50.75,50.75,8,安徽,综合类,0,0,465
123,北京邮电大学,2023,302.78333333333336,38.28333333333333,41.28333333333333,64.75,56.2,60,北京,理工类,0,1,75
996,青海大学,2023,275.5655737704918,35.377049180327866,35.377049180327866,77.54918032786885,28.860655737704917,122,青海,综合类,0,1,222
308,山西师范大学,2023,323.7049180327869,43.22950819672131,45.459016393442624,80.57377049180327,53.885245901639344,61,山西,师范类,0,0,322
55,北京工业大学,2024,304.75324675324674,40.38961038961039,42.36363636363637,65.31168831168831,60.116883116883116,77,北京,理工类,0,1,78
1214,南阳师范学院,2024,314.46666666666664,44.166666666666664,45.46666666666667,71.76666666666667,64.26666666666667,30,河南,师范类,0,0,507
1023,山西省中医药研究院,2024,303.1111111111111,42.0,42.0,126.0,0.0,9,山西,医药类,0,0,2000
719,西安近代化学研究所（204所）,2024,297.0,40.0,40.0,60.0,60.0,3,陕西,理工类,0,0,2000
158,中国人民解放军国防科技大学,2022,321.6923076923077,51.53846153846154,49.23076923076923,75.38461538461539,75.76923076923077,13,湖南,军事类,1,1,2000
1349,中华女子学院,2022,335.0,46.0,46.0,69.0,69.0,1,北京,语言类,0,0,599
1375,新疆艺术学院,2022,351.0,37.0,37.0,56.0,56.0,12,新疆,艺术类,0,0,2000
64,江西中医药大学,2022,307.9622641509434,42.24528301886792,42.24528301886792,123.15094339622641,15.320754716981131,53,江西,医药类,0,0,415
1364,江苏海洋大学,2023,287.875,39.35,40.45,64.2,56.15,40,江苏,理工类,0,0,433
1501,浙江警察学院,2023,355.0,45.0,45.0,90.0,90.0,1,浙江,政法类,0,0,593
1355,河北建筑工程学院,2023,279.84615384615387,38.15384615384615,38.15384615384615,57.23076923076923,57.23076923076923,13,河北,理工类,0,0,625
111,中原工学院,2024,295.48809523809524,38.857142857142854,41.07142857142857,63.154761904761905,58.726190476190474,84,河南,理工类,0,0,362
141,东华大学,2022,325.7682926829268,38.926829268292686,41.19512195121951,62.670731707317074,58.13414634146341,82,上海,综合类,0,1,91
359,吉林大学,2023,329.2,47.1,50.88,107.72,61.2,50,吉林,综合类,1,1,27
682,中国航空制造技术研究院,2022,266.5,36.5,36.5,55.0,55.0,2,北京,理工类,0,0,2000
323,沈阳工业大学,2023,276.09090909090907,36.03030303030303,40.15151515151515,62.36363636363637,54.121212121212125,33,辽宁,理工类,0,0,243
509,广西中医药大学,2023,290.1967213114754,36.16393442622951,36.16393442622951,107.66120218579235,0.8415300546448088,183,广西,医药类,0,0,434
747,北京橡胶工业研究设计院,2023,273.0,38.0,38.0,57.0,57.0,1,北京,理工类,0,0,2000
1096,中国科学院南京天文光学技术研究所,2024,279.0,38.6,38.6,58.4,58.4,5,江苏,理工类,0,0,2000
722,西安应用光学研究所（205所）,2024,300.0,37.0,37.0,56.0,56.0,1,陕西,理工类,0,0,2000
1028,安庆师范大学,2024,331.6341463414634,47.41463414634146,47.41463414634146,78.58536585365853,64.53658536585365,41,安徽,师范类,0,0,438
998,内蒙古财经大学,2022,311.25,36.1875,46.4375,75.0625,54.5625,16,内蒙古,财经类,0,0,590
379,东北农业大学,2022,292.0537634408602,36.645161290322584,38.623655913978496,59.225806451612904,55.26881720430107,93,黑龙江,农林类,0,1,151
148,辽宁师范大学,2022,349.75,46.54838709677419,47.25,90.95161290322581,50.45161290322581,124,辽宁,师范类,0,0,224
139,上海理工大学,2022,294.4,38.13333333333333,43.6,69.28333333333333,56.2,60,上海,理工类,0,0,133
168,浙江师范大学,2022,332.15,44.23,47.32,86.58,58.59,100,浙江,综合类,0,0,107
621,中国科学院上海药物研究所,2022,326.42857142857144,47.57142857142857,47.57142857142857,87.85714285714286,69.42857142857143,7,上海,医药类,0,0,2000
1527,中国科学院烟台海岸带研究所,2022,291.0,44.333333333333336,44.333333333333336,65.66666666666667,58.0,6,山东,其他,0,0,2000
1028,安庆师范大学,2023,331.3720930232558,46.395348837209305,46.395348837209305,76.37209302325581,63.325581395348834,43,安徽,师范类,0,0,438
1490,江苏警官学院,2023,363.0,45.0,45.0,90.0,90.0,1,江苏,政法类,0,0,642
637,中国辐射防护研究院,2023,281.25,37.75,37.75,86.0,27.5,4,山西,理工类,0,0,2000
651,中国科学院南京土壤研究所,2024,298.3,48.1,48.1,73.2,73.2,10,江苏,农林类,0,0,2000
91,中南财经政法大学,2024,361.4379562043796,46.31386861313869,47.67153284671533,73.2043795620438,69.41605839416059,137,湖北,财经类,0,1,85
50,广东外语外贸大学,2024,349.0263157894737,47.92982456140351,50.473684210526315,80.33333333333333,71.87719298245614,114,广东,语言类,0,0,209
566,西安美术学院,2024,334.5263157894737,39.68421052631579,39.68421052631579,59.68421052631579,59.68421052631579,19,陕西,艺术类,0,0,2000
1498,铜仁学院,2024,266.5,34.5,34.5,51.75,51.75,4,贵州,综合类,0,0,472
252,重庆大学,2023,328.93150684931504,46.67123287671233,51.054794520547944,87.16438356164383,69.58904109589041,73,重庆,综合类,1,1,34
298,烟台大学,2024,293.70588235294116,40.35294117647059,40.35294117647059,64.70588235294117,57.294117647058826,51,山东,综合类,0,0,244
509,广西中医药大学,2022,318.8333333333333,38.44444444444444,38.44444444444444,115.33333333333333,0.0,18,广西,医药类,0,0,434
462,青岛理工大学,2023,284.41509433962267,36.716981132075475,40.16981132075472,62.056603773584904,55.15094339622642,53,山东,理工类,0,0,268
371,中国科学院长春光学精密机械与物理研究所,2024,276.0,37.8,37.8,57.2,57.2,10,吉林,理工类,0,0,2000
143,宁波大学,2024,307.475,41.858333333333334,43.733333333333334,83.55,46.45,120,浙江,综合类,0,0,93
604,中国科学院生物物理研究所,2024,317.5,48.375,55.875,90.375,76.875,8,北京,理工类,0,0,2000
65,中国计量大学,2023,293.2,37.82857142857143,40.25714285714286,63.371428571428574,55.17142857142857,35,浙江,理工类,0,0,170
287,东南大学,2022,322.3469387755102,47.204081632653065,53.48979591836735,101.36734693877551,61.12244897959184,49,江苏,综合类,1,1,13
81,黑龙江大学,2022,322.77536231884056,44.41304347826087,45.768115942028984,72.59420289855072,63.666666666666664,138,黑龙江,综合类,0,0,197
487,湖南工程学院,2022,280.3333333333333,56.333333333333336,39.666666666666664,60.333333333333336,85.66666666666667,3,湖南,理工类,0,0,540
429,华北理工大学,2022,299.57936507936506,40.96031746031746,42.43650793650794,97.87301587301587,31.11111111111111,126,河北,综合类,0,0,357
74,南京工业大学,2022,281.4320987654321,38.01234567901235,39.75308641975309,62.098765432098766,55.65432098765432,81,江苏,理工类,0,0,108
131,华中师范大学,2023,343.7586206896552,44.172413793103445,45.51724137931034,82.58128078817734,53.73891625615764,203,湖北,师范类,0,1,70
283,新疆大学,2023,275.32911392405066,35.063291139240505,38.037974683544306,59.51898734177215,51.936708860759495,79,新疆,综合类,0,1,161
925,西南大学,2023,324.34156378600824,43.30452674897119,44.440329218106996,78.79835390946502,57.41152263374486,243,重庆,综合类,0,1,81
382,哈尔滨商业大学,2023,303.63461538461536,38.69230769230769,43.92307692307692,72.03846153846153,54.82692307692308,52,黑龙江,财经类,0,0,564
85,长春工业大学,2024,299.8611111111111,38.93055555555556,41.986111111111114,64.95833333333333,58.84722222222222,72,吉林,理工类,0,0,315
1217,大连民族大学,2024,287.06666666666666,38.266666666666666,38.266666666666666,57.86666666666667,57.86666666666667,15,辽宁,民族类,0,0,508
932,中国科学院上海应用物理研究所,2024,276.5,38.142857142857146,38.142857142857146,57.714285714285715,57.714285714285715,14,上海,理工类,0,0,2000
265,甘肃农业大学,2024,263.46666666666664,33.46666666666667,34.013333333333335,52.026666666666664,49.42666666666667,75,甘肃,农林类,0,0,298
32,河南中医药大学,2022,321.97058823529414,41.029411764705884,42.35294117647059,121.23529411764706,4.5,34,河南,医药类,0,0,339
259,华东理工大学,2024,306.5056179775281,43.40449438202247,47.146067415730336,78.67415730337079,67.17977528089888,89,上海,理工类,0,1,47
48,西北民族大学,2022,324.11538461538464,63.69230769230769,47.5,101.0,88.03846153846153,26,甘肃,综合类,0,0,551
985,沈阳大学,2022,305.4736842105263,33.05263157894737,45.31578947368421,77.26315789473684,46.89473684210526,19,辽宁,综合类,0,0,365
957,中国音乐学院,2024,361.0769230769231,40.84615384615385,40.84615384615385,61.30769230769231,61.30769230769231,13,北京,艺术类,0,0,2000
97,北京服装学院,2022,361.5,41.833333333333336,41.833333333333336,66.61111111111111,58.94444444444444,18,北京,艺术类,0,0,2000
1444,齐齐哈尔医学院,2022,312.44444444444446,43.0,43.0,129.0,0.0,9,黑龙江,医药类,0,0,754
457,安徽医科大学,2023,296.87301587301585,39.28174603174603,39.28174603174603,114.46825396825396,3.3968253968253967,252,安徽,医药类,0,0,195
433,河北经贸大学,2024,300.1875,36.5625,42.9375,67.625,54.875,32,河北,财经类,0,0,404
1384,沈阳医学院,2024,304.0,42.0,42.0,126.0,4.846153846153846,26,辽宁,医药类,0,0,489
713,中国社会科学院大学,2024,337.0190476190476,47.50476190476191,48.78095238095238,78.46666666666667,70.31428571428572,105,北京,综合类,0,0,2000
666,中国科学院上海技术物理研究所,2024,274.54545454545456,37.54545454545455,37.54545454545455,56.81818181818182,56.81818181818182,11,上海,理工类,0,0,2000
408,上海中医药大学,2024,311.35714285714283,46.42857142857143,46.42857142857143,109.42857142857143,19.428571428571427,14,上海,医药类,0,0,114
568,兰州交通大学,2022,270.87628865979383,35.31958762886598,36.24742268041237,55.20618556701031,53.350515463917525,97,甘肃,理工类,0,0,263
1015,中共重庆市委党校,2022,341.5,48.1,48.1,72.3,72.3,10,重庆,政法类,0,0,2000
722,西安应用光学研究所（205所）,2022,273.0,38.0,38.0,57.0,57.0,1,陕西,理工类,0,0,2000
480,新疆医科大学,2023,308.6875,36.0,36.0,108.0,0.0,16,新疆,医药类,0,0,330
60,南京艺术学院,2023,362.0,40.0,40.4,90.0,90.0,25,江苏,艺术类,0,0,2000
190,福建农林大学,2023,276.51020408163265,36.61224489795919,38.11224489795919,57.97959183673469,55.204081632653065,98,福建,农林类,0,0,156
666,中国科学院上海技术物理研究所,2023,272.875,37.625,37.625,56.5,56.5,8,上海,理工类,0,0,2000
1196,吉林外国语大学,2024,342.7837837837838,48.7027027027027,52.21621621621622,88.75675675675676,65.1891891891892,37,吉林,语言类,0,0,2000
166,蚌埠医科大学,2024,303.7258064516129,42.03225806451613,42.03225806451613,123.24193548387096,13.064516129032258,62,安徽,医药类,0,0,569
1491,湖南城市学院,2024,251.44444444444446,28.77777777777778,38.333333333333336,62.666666666666664,43.55555555555556,9,湖南,理工类,0,0,539
252,重庆大学,2024,324.7936507936508,45.857142857142854,50.73015873015873,89.87301587301587,76.53968253968254,63,重庆,综合类,1,1,34
1405,贵阳学院,2022,306.25,60.75,43.75,94.0,92.75,4,贵州,综合类,0,0,534
418,中央美术学院,2022,358.0,39.78947368421053,40.31578947368421,90.0,90.0,19,北京,艺术类,0,0,2000
618,中国科学院遗传与发育生物学研究所,2022,279.6666666666667,37.55555555555556,37.55555555555556,56.77777777777778,56.77777777777778,9,北京,理工类,0,0,2000
1346,佛山大学,2023,283.3939393939394,39.303030303030305,39.303030303030305,59.18181818181818,59.18181818181818,33,广东,理工类,0,0,284
1359,湖南理工学院,2024,302.9066666666667,40.08,43.72,69.45333333333333,58.89333333333333,75,湖南,理工类,0,0,395
1101,中国空间技术研究院510所,2024,305.0,33.333333333333336,33.333333333333336,50.0,50.0,3,甘肃,理工类,0,0,2000
310,山西大学,2022,305.8695652173913,35.47826086956522,43.69565217391305,80.73913043478261,44.34782608695652,23,山西,综合类,0,0,125
301,鲁东大学,2022,323.22222222222223,44.2962962962963,45.851851851851855,82.11111111111111,54.333333333333336,27,山东,综合类,0,0,300
46,西北政法大学,2022,352.6923076923077,46.5,48.42307692307692,73.6923076923077,69.84615384615384,52,陕西,政法类,0,0,316
300,青岛科技大学,2022,296.75,39.390625,41.640625,65.671875,57.140625,64,山东,理工类,0,0,207
428,河北工程大学,2022,271.8490566037736,35.094339622641506,38.60377358490566,61.0377358490566,51.58490566037736,53,河北,理工类,0,0,377
575,贵州医科大学,2023,297.4225352112676,37.605633802816904,37.605633802816904,103.85915492957747,4.47887323943662,71,贵州,医药类,0,0,399
407,上海对外经贸大学,2023,328.8333333333333,43.9,47.7,73.65,66.05,60,上海,财经类,0,0,228
313,内蒙古大学,2023,317.3125,39.21875,43.0,68.75,57.15625,32,内蒙古,综合类,0,1,144
105,北京工商大学,2023,303.746835443038,39.89873417721519,42.69620253164557,65.53164556962025,59.936708860759495,79,北京,财经类,0,0,249
316,内蒙古工业大学,2023,276.40625,34.875,36.65625,56.265625,52.703125,64,内蒙古,理工类,0,0,354
577,贵州师范大学,2023,302.0208333333333,40.15972222222222,40.65972222222222,70.38888888888889,51.59722222222222,144,贵州,师范类,0,0,326
